20160319-040908.165749,7617
20160319-040908.167125,10809
20160319-040908.169743,11709
20160319-040908.171121,10400
20160319-040908.173743,7764
20160319-040908.175134,4392
20160319-040908.177814,3692
20160319-040908.179129,7425
20160319-040908.181747,10433
20160319-040908.183165,8837
20160319-040908.185882,7837
20160319-040908.188388,11259
20160319-040908.189752,11512
20160319-040908.192371,10130
20160319-040908.193751,7217
20160319-040908.196368,4010
20160319-040908.197791,3998
20160319-040908.199134,8107
20160319-040908.201754,10462
20160319-040908.204373,8410
20160319-040908.205745,8210
20160319-040908.208372,11567
20160319-040908.209749,11344
20160319-040908.212376,9795
20160319-040908.213752,6667
20160319-040908.216374,3733
20160319-040908.217787,4409
20160319-040908.220382,8769
20160319-040908.221758,10356
20160319-040908.224376,8025
20160319-040908.225753,8713
20160319-040908.228378,11767
20160319-040908.231012,11168
20160319-040908.232377,9421
20160319-040908.235016,6129
20160319-040908.236371,3522
20160319-040908.239016,4939
20160319-040908.240377,9336
20160319-040908.241746,10136
20160319-040908.244374,7740
20160319-040908.247011,9313
20160319-040908.248376,11835
20160319-040908.251009,10965
20160319-040908.252380,9028
20160319-040908.255010,5591
20160319-040908.256373,3401
20160319-040908.259011,5574
20160319-040908.260374,9810
20160319-040908.263016,9874
20160319-040908.264380,7522
20160319-040908.267012,9909
20160319-040908.268377,11853
20160319-040908.271016,10759
20160319-040908.273637,8560
20160319-040908.275029,5100
20160319-040908.277651,3395
20160319-040908.279031,6270
20160319-040908.281648,10139
20160319-040908.283025,9507
20160319-040908.285645,7496
20160319-040908.287022,10494
20160319-040908.289648,11758
20160319-040908.291026,10524
20160319-040908.293656,8075
20160319-040908.295040,4645
20160319-040908.297652,3528
20160319-040908.299033,6961
20160319-040908.301649,10371
20160319-040908.303027,9078
20160319-040908.305648,7675
20160319-040908.307023,10974
20160319-040908.309655,11609
20160319-040908.312269,10295
20160319-040908.313650,7546
20160319-040908.316269,4233
20160319-040908.317656,3777
20160319-040908.319035,7693
20160319-040908.321651,10447
20160319-040908.324265,8681
20160319-040908.325659,7916
20160319-040908.328271,11418
20160319-040908.329652,11453
20160319-040908.332267,10004
20160319-040908.333656,6990
20160319-040908.336267,3898
20160319-040908.337654,4145
20160319-040908.340280,8369
20160319-040908.341662,10433
20160319-040908.344271,8272
20160319-040908.345662,8363
20160319-040908.348269,11679
20160319-040908.349657,11294
20160319-040908.352274,9645
20160319-040908.354896,6482
20160319-040908.356274,3622
20160319-040908.358907,4615
20160319-040908.360273,9004
20160319-040908.362894,10277
20160319-040908.364271,7916
20160319-040908.366907,8934
20160319-040908.368279,11826
20160319-040908.370903,11079
20160319-040908.372275,9292
20160319-040908.374906,5929
20160319-040908.376268,3478
20160319-040908.378900,5159
20160319-040908.380274,9545
20160319-040908.382906,10054
20160319-040908.384276,7652
20160319-040908.386907,9536
20160319-040908.388281,11870
20160319-040908.390899,10915
20160319-040908.392271,8848
20160319-040908.394894,5429
20160319-040908.397519,3389
20160319-040908.399090,5850
20160319-040908.401529,9948
20160319-040908.402899,9748
20160319-040908.404279,7534
20160319-040908.407092,10162
20160319-040908.409766,11814
20160319-040908.411060,10709
20160319-040908.413708,8399
20160319-040908.415122,4942
20160319-040908.417659,3436
20160319-040908.418997,6570
20160319-040908.421646,10233
20160319-040908.423000,9372
20160319-040908.425701,7599
20160319-040908.426985,10727
20160319-040908.429755,11691
20160319-040908.431077,10462
20160319-040908.433939,7905
20160319-040908.435340,4477
20160319-040908.437824,3645
20160319-040908.440344,7264
20160319-040908.441684,10430
20160319-040908.444341,8960
20160319-040908.445679,7787
20160319-040908.447066,11176
20160319-040908.449733,11562
20160319-040908.452334,10209
20160319-040908.453695,7364
20160319-040908.456292,4115
20160319-040908.457689,3924
20160319-040908.460332,7981
20160319-040908.461689,10477
20160319-040908.464339,8548
20160319-040908.465691,8128
20160319-040908.468327,11556
20160319-040908.469690,11365
20160319-040908.472345,9951
20160319-040908.473699,6820
20160319-040908.476276,3795
20160319-040908.478934,4327
20160319-040908.480267,8678
20160319-040908.482899,10380
20160319-040908.484244,8155
20160319-040908.487027,8642
20160319-040908.488296,11758
20160319-040908.489654,11203
20160319-040908.492296,9589
20160319-040908.494847,6279
20160319-040908.496198,3586
20160319-040908.498813,4850
20160319-040908.500189,9251
20160319-040908.502815,10224
20160319-040908.504178,7849
20160319-040908.506793,9186
20160319-040908.508178,11903
20160319-040908.510810,11041
20160319-040908.512175,9207
20160319-040908.514796,5770
20160319-040908.516172,3445
20160319-040908.518948,5474
20160319-040908.521428,9751
20160319-040908.522806,10015
20160319-040908.525415,7643
20160319-040908.526825,9833
20160319-040908.529422,11903
20160319-040908.530809,10906
20160319-040908.533419,8754
20160319-040908.534809,5283
20160319-040908.537432,3472
20160319-040908.538808,6156
20160319-040908.541423,10148
20160319-040908.542817,9701
20160319-040908.545421,7596
20160319-040908.546800,10439
20160319-040908.549421,11885
20160319-040908.550815,10697
20160319-040908.553420,8316
20160319-040908.554803,4845
20160319-040908.557418,3578
20160319-040908.560062,6905
20160319-040908.561424,10430
20160319-040908.564062,9319
20160319-040908.565421,7717
20160319-040908.568076,11009
20160319-040908.569426,11770
20160319-040908.572059,10500
20160319-040908.573423,7808
20160319-040908.576061,4451
20160319-040908.577426,3795
20160319-040908.580065,7658
20160319-040908.581422,10568
20160319-040908.584061,8936
20160319-040908.585425,7972
20160319-040908.588088,11465
20160319-040908.589426,11606
20160319-040908.592063,10253
20160319-040908.593427,7281
20160319-040908.596064,4092
20160319-040908.597429,4154
20160319-040908.600074,8366
20160319-040908.602697,10600
20160319-040908.604067,8519
20160319-040908.606691,8399
20160319-040908.608083,11776
20160319-040908.610693,11456
20160319-040908.612068,9951
20160319-040908.614695,6735
20160319-040908.616066,3845
20160319-040908.618695,4595
20160319-040908.620067,9025
20160319-040908.622691,10489
20160319-040908.624078,8143
20160319-040908.626702,8960
20160319-040908.628086,11970
20160319-040908.630698,11294
20160319-040908.632073,9568
20160319-040908.634695,6232
20160319-040908.636075,3625
20160319-040908.638699,5191
20160319-040908.640073,9583
20160319-040908.642696,10289
20160319-040908.645315,7875
20160319-040908.646697,9571
20160319-040908.649317,12023
20160319-040908.650696,11118
20160319-040908.653314,9169
20160319-040908.654697,5718
20160319-040908.657314,3557
20160319-040908.658696,5797
20160319-040908.661311,10074
20160319-040908.662699,9983
20160319-040908.665314,7746
20160319-040908.666698,10171
20160319-040908.669319,12023
20160319-040908.670704,10909
20160319-040908.673316,8728
20160319-040908.674699,5230
20160319-040908.677310,3560
20160319-040908.678705,6541
20160319-040908.681313,10380
20160319-040908.683937,9654
20160319-040908.685315,7717
20160319-040908.687950,10738
20160319-040908.689314,11967
20160319-040908.691938,10721
20160319-040908.693315,8210
20160319-040908.695941,4783
20160319-040908.697317,3725
20160319-040908.699943,7273
20160319-040908.701319,10565
20160319-040908.703939,9257
20160319-040908.705317,7902
20160319-040908.707959,11262
20160319-040908.709322,11806
20160319-040908.711942,10477
20160319-040908.713315,7699
20160319-040908.715939,4404
20160319-040908.717313,3989
20160319-040908.719948,7987
20160319-040908.721319,10671
20160319-040908.723941,8863
20160319-040908.726574,8207
20160319-040908.727958,11664
20160319-040908.730571,11650
20160319-040908.731948,10198
20160319-040908.734573,7155
20160319-040908.735944,4092
20160319-040908.738573,4357
20160319-040908.739950,8692
20160319-040908.742568,10639
20160319-040908.743942,8469
20160319-040908.746571,8645
20160319-040908.747964,11955
20160319-040908.750579,11479
20160319-040908.751948,9868
20160319-040908.754576,6638
20160319-040908.755948,3827
20160319-040908.758575,4871
20160319-040908.759948,9310
20160319-040908.762575,10518
20160319-040908.763952,8125
20160319-040908.766577,9236
20160319-040908.769202,12064
20160319-040908.770574,11332
20160319-040908.773201,9471
20160319-040908.774580,6114
20160319-040908.777201,3669
20160319-040908.778576,5450
20160319-040908.781200,9877
20160319-040908.782571,10236
20160319-040908.785207,7905
20160319-040908.786580,9842
20160319-040908.789282,12094
20160319-040908.790590,11094
20160319-040908.793209,9048
20160319-040908.794578,5568
20160319-040908.797210,3569
20160319-040908.798586,6103
20160319-040908.801204,10183
20160319-040908.802584,9895
20160319-040908.805207,7725
20160319-040908.807898,10389
20160319-040908.809209,11997
20160319-040908.811832,10874
20160319-040908.813210,8496
20160319-040908.815834,5068
20160319-040908.817207,3613
20160319-040908.819838,6788
20160319-040908.821209,10442
20160319-040908.823837,9495
20160319-040908.825214,7752
20160319-040908.827891,10909
20160319-040908.829220,11894
20160319-040908.831835,10600
20160319-040908.834453,8008
20160319-040908.835829,4612
20160319-040908.837216,3783
20160319-040908.839843,7493
20160319-040908.841216,10633
20160319-040908.843834,9048
20160319-040908.845206,7984
20160319-040908.847898,11370
20160319-040908.850460,11741
20160319-040908.851841,10336
20160319-040908.854457,7475
20160319-040908.855842,4204
20160319-040908.858465,4121
20160319-040908.859841,8178
20160319-040908.862457,10662
20160319-040908.863841,8634
20160319-040908.866457,8351
20160319-040908.867899,11738
20160319-040908.870468,11535
20160319-040908.871843,10051
20160319-040908.874461,6929
20160319-040908.877097,3919
20160319-040908.878470,4518
20160319-040908.879847,8881
20160319-040908.882459,10556
20160319-040908.883842,8272
20160319-040908.886465,8831
20160319-040908.887899,11938
20160319-040908.890464,11368
20160319-040908.893109,9698
20160319-040908.894462,6382
20160319-040908.897102,3704
20160319-040908.898470,5030
20160319-040908.901126,9463
20160319-040908.902478,10353
20160319-040908.905112,7984
20160319-040908.906465,9380
20160319-040908.909112,12061
20160319-040908.910471,11176
20160319-040908.913133,9280
20160319-040908.914479,5847
20160319-040908.917110,3592
20160319-040908.918480,5632
20160319-040908.921119,9980
20160319-040908.922476,10059
20160319-040908.925116,7778
20160319-040908.926473,9986
20160319-040908.929115,12082
20160319-040908.931745,10968
20160319-040908.933117,8831
20160319-040908.935733,5365
20160319-040908.937121,3548
20160319-040908.939741,6347
20160319-040908.941118,10295
20160319-040908.943737,9748
20160319-040908.945116,7696
20160319-040908.947733,10606
20160319-040908.949109,11955
20160319-040908.951743,10788
20160319-040908.953121,8331
20160319-040908.955741,4889
20160319-040908.957113,3680
20160319-040908.959741,7043
20160319-040908.961118,10533
20160319-040908.963737,9354
20160319-040908.965109,7837
20160319-040908.967741,11094
20160319-040908.969126,11844
20160319-040908.971739,10527
20160319-040908.974355,7822
20160319-040908.975744,4474
20160319-040908.978358,3913
20160319-040908.979742,7758
20160319-040908.982356,10665
20160319-040908.983740,8936
20160319-040908.986356,8090
20160319-040908.987804,11520
20160319-040908.990369,11697
20160319-040908.991737,10242
20160319-040908.994361,7293
20160319-040908.995744,4127
20160319-040908.998356,4242
20160319-040908.999748,8478
20160319-040909.002361,10630
20160319-040909.003747,8531
20160319-040909.006356,8513
20160319-040909.007794,11838
20160319-040909.010369,11497
20160319-040909.011743,9930
20160319-040909.014363,6746
20160319-040909.016981,3851
20160319-040909.018364,4671
20160319-040909.020985,9133
20160319-040909.022357,10515
20160319-040909.024983,8166
20160319-040909.026356,9025
20160319-040909.028987,12038
20160319-040909.030359,11309
20160319-040909.032985,9560
20160319-040909.034365,6194
20160319-040909.036991,3669
20160319-040909.038362,5262
20160319-040909.040984,9674
20160319-040909.042368,10286
20160319-040909.044990,7887
20160319-040909.046361,9648
20160319-040909.048997,12102
20160319-040909.050371,11115
20160319-040909.053004,9145
20160319-040909.055618,5688
20160319-040909.056992,3578
20160319-040909.059622,5903
20160319-040909.060995,10124
20160319-040909.063615,10001
20160319-040909.064988,7731
20160319-040909.067624,10259
20160319-040909.068998,12038
20160319-040909.071619,10950
20160319-040909.072996,8657
20160319-040909.075621,5209
20160319-040909.076991,3604
20160319-040909.079625,6597
20160319-040909.080994,10427
20160319-040909.083624,9642
20160319-040909.084993,7743
20160319-040909.087616,10797
20160319-040909.088998,11985
20160319-040909.091624,10691
20160319-040909.092995,8187
20160319-040909.095619,4756
20160319-040909.098257,3748
20160319-040909.099623,7340
20160319-040909.102251,10630
20160319-040909.103622,9225
20160319-040909.106240,7916
20160319-040909.107620,11329
20160319-040909.110266,11803
20160319-040909.111624,10459
20160319-040909.114248,7667
20160319-040909.115624,4354
20160319-040909.118261,4027
20160319-040909.119625,8078
20160319-040909.122251,10686
20160319-040909.123625,8813
20160319-040909.126255,8257
20160319-040909.127626,11700
20160319-040909.130256,11638
20160319-040909.131627,10180
20160319-040909.134250,7108
20160319-040909.135627,4039
20160319-040909.138253,4415
20160319-040909.140878,8754
20160319-040909.142254,10656
20160319-040909.144875,8419
20160319-040909.146257,8716
20160319-040909.148888,11961
20160319-040909.150262,11456
20160319-040909.152870,9862
20160319-040909.154254,6576
20160319-040909.156893,3786
20160319-040909.158264,4944
20160319-040909.160878,9363
20160319-040909.162256,10497
20160319-040909.164879,8078
20160319-040909.166257,9307
20160319-040909.168881,12079
20160319-040909.170255,11320
20160319-040909.172910,9463
20160319-040909.174269,6059
20160319-040909.176884,3648
20160319-040909.179502,5568
20160319-040909.180887,9880
20160319-040909.183507,10245
20160319-040909.184881,7916
20160319-040909.187623,9921
20160319-040909.188893,12147
20160319-040909.191507,11153
20160319-040909.192882,9048
20160319-040909.195508,5591
20160319-040909.196880,3648
20160319-040909.199508,6235
20160319-040909.200884,10333
20160319-040909.203505,9971
20160319-040909.204885,7834
20160319-040909.207511,10568
20160319-040909.208891,12135
20160319-040909.211503,10977
20160319-040909.212887,8645
20160319-040909.215513,5121
20160319-040909.216887,3766
20160319-040909.219514,6996
20160319-040909.222150,10662
20160319-040909.223509,9604
20160319-040909.226144,7952
20160319-040909.227511,11135
20160319-040909.230156,12061
20160319-040909.231510,10771
20160319-040909.234146,8149
20160319-040909.235653,4747
20160319-040909.238152,3986
20160319-040909.239513,7731
20160319-040909.242149,10850
20160319-040909.243509,9213
20160319-040909.246148,8225
20160319-040909.247521,11620
20160319-040909.250157,11935
20160319-040909.251510,10577
20160319-040909.254208,7631
20160319-040909.255506,4415
20160319-040909.258130,4298
20160319-040909.259494,8525
20160319-040909.262123,10868
20160319-040909.264744,8881
20160319-040909.266118,8598
20160319-040909.268747,12005
20160319-040909.270124,11785
20160319-040909.272745,10271
20160319-040909.274121,7132
20160319-040909.276743,4127
20160319-040909.278130,4777
20160319-040909.280747,9186
20160319-040909.282122,10838
20160319-040909.284744,8507
20160319-040909.286119,9139
20160319-040909.288757,12244
20160319-040909.290125,11623
20160319-040909.292749,9942
20160319-040909.294124,6614
20160319-040909.296748,3927
20160319-040909.298127,5338
20160319-040909.300746,9804
20160319-040909.303371,10624
20160319-040909.304745,8246
20160319-040909.307364,9739
20160319-040909.308752,12361
20160319-040909.311382,11473
20160319-040909.312754,9539
20160319-040909.315377,6111
20160319-040909.316745,3810
20160319-040909.319385,5979
20160319-040909.320754,10309
20160319-040909.323374,10368
20160319-040909.324750,8052
20160319-040909.327379,10371
20160319-040909.328760,12361
20160319-040909.331378,11288
20160319-040909.334000,9086
20160319-040909.335381,5626
20160319-040909.336755,3822
20160319-040909.339388,6688
20160319-040909.340760,10665
20160319-040909.343384,10036
20160319-040909.346007,8034
20160319-040909.347381,10979
20160319-040909.350019,12291
20160319-040909.351384,11065
20160319-040909.354011,8675
20160319-040909.355379,5127
20160319-040909.358023,3980
20160319-040909.359389,7417
20160319-040909.362010,10868
20160319-040909.363380,9636
20160319-040909.366008,8131
20160319-040909.367382,11456
20160319-040909.370019,12135
20160319-040909.371383,10788
20160319-040909.374002,8040
20160319-040909.376628,4724
20160319-040909.379019,4124
20160319-040909.379705,8122
20160319-040909.382035,10912
20160319-040909.383397,9160
20160319-040909.386022,8369
20160319-040909.388652,11844
20160319-040909.390024,11891
20160319-040909.392666,10483
20160319-040909.394054,7484
20160319-040909.396661,4312
20160319-040909.398031,4480
20160319-040909.400642,8766
20160319-040909.402019,10868
20160319-040909.404639,8716
20160319-040909.406021,8789
20160319-040909.408648,12091
20160319-040909.410012,11700
20160319-040909.412634,10136
20160319-040909.414015,6914
20160319-040909.416634,4027
20160319-040909.418022,4930
20160319-040909.420637,9401
20160319-040909.422011,10709
20160319-040909.424633,8354
20160319-040909.427264,9322
20160319-040909.428636,12241
20160319-040909.431264,11512
20160319-040909.432635,9765
20160319-040909.435262,6367
20160319-040909.436633,3830
20160319-040909.439267,5500
20160319-040909.440641,9945
20160319-040909.443269,10503
20160319-040909.444643,8069
20160319-040909.447277,9933
20160319-040909.448642,12273
20160319-040909.451271,11341
20160319-040909.453896,9310
20160319-040909.455271,5862
20160319-040909.456638,3769
20160319-040909.459279,6150
20160319-040909.460644,10353
20160319-040909.463278,10195
20160319-040909.464644,7955
20160319-040909.467265,10518
20160319-040909.469901,12232
20160319-040909.471274,11129
20160319-040909.473897,8881
20160319-040909.475271,5332
20160319-040909.477904,3816
20160319-040909.479271,6861
20160319-040909.481899,10665
20160319-040909.483276,9812
20160319-040909.485895,7993
20160319-040909.487277,11056
20160319-040909.489897,12161
20160319-040909.491272,10918
20160319-040909.493897,8346
20160319-040909.496522,4933
20160319-040909.497906,3951
20160319-040909.499277,7596
20160319-040909.501897,10882
20160319-040909.503276,9386
20160319-040909.505896,8184
20160319-040909.507273,11529
20160319-040909.509900,12038
20160319-040909.512521,10659
20160319-040909.513899,7816
20160319-040909.516518,4562
20160319-040909.517913,4215
20160319-040909.520521,8346
20160319-040909.521895,10906
20160319-040909.524519,9016
20160319-040909.525899,8487
20160319-040909.528523,11955
20160319-040909.529903,11829
20160319-040909.532526,10362
20160319-040909.533899,7302
20160319-040909.536525,4204
20160319-040909.539155,4659
20160319-040909.540521,9010
20160319-040909.541901,10850
20160319-040909.544528,8604
20160319-040909.545906,8989
20160319-040909.548535,12202
20160319-040909.551154,11650
20160319-040909.552528,10056
20160319-040909.555154,6732
20160319-040909.556523,4001
20160319-040909.559159,5153
20160319-040909.560532,9633
20160319-040909.563156,10686
20160319-040909.564530,8313
20160319-040909.567152,9542
20160319-040909.568532,12332
20160319-040909.571152,11500
20160319-040909.572529,9651
20160319-040909.575159,6229
20160319-040909.577834,3839
20160319-040909.579160,5788
20160319-040909.580530,10136
20160319-040909.583161,10447
20160319-040909.584535,8084
20160319-040909.587161,10186
20160319-040909.588544,12352
20160319-040909.591170,11309
20160319-040909.593788,9207
20160319-040909.595160,5750
20160319-040909.597840,3810
20160319-040909.599166,6441
20160319-040909.601777,10574
20160319-040909.603159,10083
20160319-040909.605785,8022
20160319-040909.607159,10771
20160319-040909.609788,12302
20160319-040909.611161,11121
20160319-040909.613782,8713
20160319-040909.615160,5265
20160319-040909.617846,3877
20160319-040909.620416,7223
20160319-040909.621788,10771
20160319-040909.623167,9724
20160319-040909.625783,8099
20160319-040909.627160,11318
20160319-040909.629784,12144
20160319-040909.631159,10891
20160319-040909.633786,8222
20160319-040909.636414,4833
20160319-040909.637979,4092
20160319-040909.640521,7913
20160319-040909.641824,10938
20160319-040909.644437,9327
20160319-040909.645799,8343
20160319-040909.648444,11758
20160319-040909.649802,12008
20160319-040909.652422,10618
20160319-040909.653798,7711
20160319-040909.656423,4471
20160319-040909.657848,4401
20160319-040909.660423,8651
20160319-040909.663054,10953
20160319-040909.664426,8928
20160319-040909.665799,8728
20160319-040909.668422,12108
20160319-040909.669796,11829
20160319-040909.672426,10342
20160319-040909.675040,7164
20160319-040909.676417,4177
20160319-040909.679051,4883
20160319-040909.680411,9298
20160319-040909.683045,10891
20160319-040909.684415,8551
20160319-040909.687057,9239
20160319-040909.688429,12314
20160319-040909.691056,11694
20160319-040909.692417,9957
20160319-040909.695054,6623
20160319-040909.696420,4007
20160319-040909.699049,5415
20160319-040909.700424,9924
20160319-040909.703056,10656
20160319-040909.705671,8281
20160319-040909.707049,9865
20160319-040909.708422,12396
20160319-040909.711084,11526
20160319-040909.712437,9568
20160319-040909.715053,6132
20160319-040909.717674,3907
20160319-040909.719065,6062
20160319-040909.721674,10389
20160319-040909.723049,10389
20160319-040909.725680,8140
20160319-040909.727060,10477
20160319-040909.729677,12446
20160319-040909.731052,11315
20160319-040909.733681,9160
20160319-040909.735057,5668
20160319-040909.737673,3916
20160319-040909.739050,6793
20160319-040909.741673,10780
20160319-040909.743059,10080
20160319-040909.745677,8128
20160319-040909.748317,11100
20160319-040909.749681,12355
20160319-040909.751069,11188
20160319-040909.753676,8660
20160319-040909.755063,5256
20160319-040909.757682,4048
20160319-040909.760317,7605
20160319-040909.761681,10979
20160319-040909.764309,9739
20160319-040909.765677,8299
20160319-040909.768313,11626
20160319-040909.769688,12285
20160319-040909.772309,10915
20160319-040909.773681,8199
20160319-040909.776313,4856
20160319-040909.777683,4312
20160319-040909.780318,8343
20160319-040909.781684,11118
20160319-040909.784313,9330
20160319-040909.785684,8622
20160319-040909.788526,12067
20160319-040909.791135,12117
20160319-040909.792451,10674
20160319-040909.793835,7708
20160319-040909.796417,4489
20160319-040909.799032,4730
20160319-040909.800376,9083
20160319-040909.803020,11085
20160319-040909.804375,8995
20160319-040909.807163,9054
20160319-040909.808417,12391
20160319-040909.811393,11947
20160319-040909.812575,10350
20160319-040909.815183,7173
20160319-040909.816517,4251
20160319-040909.819099,5221
20160319-040909.820431,9713
20160319-040909.823116,10985
20160319-040909.824437,8625
20160319-040909.827096,9657
20160319-040909.828450,12537
20160319-040909.831140,11761
20160319-040909.833711,9995
20160319-040909.835064,6635
20160319-040909.836453,4066
20160319-040909.839142,5820
20160319-040909.841721,10242
20160319-040909.843065,10774
20160319-040909.845712,8363
20160319-040909.847070,10256
20160319-040909.849725,12573
20160319-040909.851073,11573
20160319-040909.853701,9592
20160319-040909.855052,6091
20160319-040909.857694,4016
20160319-040909.859044,6461
20160319-040909.861663,10691
20160319-040909.863323,10433
20160319-040909.865737,8254
20160319-040909.868410,10865
20160319-040909.869640,12508
20160319-040909.870971,11394
20160319-040909.873597,9122
20160319-040909.874958,5588
20160319-040909.877581,4066
20160319-040909.878968,7184
20160319-040909.881576,10968
20160319-040909.884196,10077
20160319-040909.885575,8257
20160319-040909.888205,11394
20160319-040909.889709,12426
20160319-040909.892232,11188
20160319-040909.893589,8595
20160319-040909.896227,5180
20160319-040909.897587,4183
20160319-040909.900243,7940
20160319-040909.901604,11162
20160319-040909.904241,9663
20160319-040909.905597,8446
20160319-040909.908239,11879
20160319-040909.910863,12291
20160319-040909.912231,10918
20160319-040909.913597,8069
20160319-040909.916237,4759
20160319-040909.917594,4506
20160319-040909.920239,8660
20160319-040909.922864,11188
20160319-040909.924233,9230
20160319-040909.926860,8816
20160319-040909.928236,12241
20160319-040909.930857,12117
20160319-040909.932236,10618
20160319-040909.934864,7525
20160319-040909.936240,4462
20160319-040909.938859,4894
20160319-040909.940235,9357
20160319-040909.942862,11118
20160319-040909.944236,8866
20160319-040909.946861,9304
20160319-040909.949477,12479
20160319-040909.950866,11905
20160319-040909.953473,10295
20160319-040909.954863,7011
20160319-040909.956239,4204
20160319-040909.958865,5412
20160319-040909.960240,9959
20160319-040909.962858,10950
20160319-040909.965485,8545
20160319-040909.966866,9868
20160319-040909.969479,12596
20160319-040909.970932,11764
20160319-040909.973472,9895
20160319-040909.974866,6482
20160319-040909.977479,4066
20160319-040909.978871,6073
20160319-040909.981484,10439
20160319-040909.982871,10703
20160319-040909.985481,8346
20160319-040909.986863,10500
20160319-040909.989489,12608
20160319-040909.992123,11573
20160319-040909.993490,9466
20160319-040909.994871,5959
20160319-040909.997484,4068
20160319-040910.000112,6758
20160319-040910.001497,10830
20160319-040910.002870,10365
20160319-040910.005488,8302
20160319-040910.008116,11082
20160319-040910.009484,12555
20160319-040910.012108,11379
20160319-040910.013487,9022
20160319-040910.016113,5482
20160319-040910.017485,4148
20160319-040910.020119,7511
20160319-040910.021493,11079
20160319-040910.024117,10009
20160319-040910.025497,8393
20160319-040910.028115,11632
20160319-040910.029487,12452
20160319-040910.032118,11168
20160319-040910.034738,8481
20160319-040910.036111,5130
20160319-040910.037490,4345
20160319-040910.040120,8243
20160319-040910.041490,11256
20160319-040910.044113,9630
20160319-040910.046739,8619
20160319-040910.048122,12079
20160319-040910.050744,12314
20160319-040910.052112,10903
20160319-040910.054920,7931
20160319-040910.056132,4753
20160319-040910.058752,4674
20160319-040910.060115,8998
20160319-040910.062738,11229
20160319-040910.064122,9163
20160319-040910.066752,9072
20160319-040910.068130,12393
20160319-040910.070747,12099
20160319-040910.072119,10600
20160319-040910.074737,7411
20160319-040910.077372,4421
20160319-040910.078747,5130
20160319-040910.080124,9624
20160319-040910.082748,11124
20160319-040910.085374,8822
20160319-040910.086742,9548
20160319-040910.089382,12585
20160319-040910.090744,11947
20160319-040910.093379,10209
20160319-040910.094748,6896
20160319-040910.097380,4198
20160319-040910.098751,5694
20160319-040910.101381,10192
20160319-040910.102749,10932
20160319-040910.105372,8501
20160319-040910.106740,10168
20160319-040910.109381,12649
20160319-040910.110749,11750
20160319-040910.113379,9807
20160319-040910.115997,6344
20160319-040910.117375,4110
20160319-040910.120004,6323
20160319-040910.121380,10653
20160319-040910.122751,10647
20160319-040910.125374,8351
20160319-040910.126745,10765
20160319-040910.129383,12649
20160319-040910.132000,11553
20160319-040910.133380,9348
20160319-040910.136001,5870
20160319-040910.137380,4080
20160319-040910.140008,7052
20160319-040910.141382,10985
20160319-040910.143999,10298
20160319-040910.145383,8340
20160319-040910.148008,11320
20160319-040910.149386,12599
20160319-040910.152006,11341
20160319-040910.153384,8866
20160319-040910.156008,5368
20160319-040910.157389,4248
20160319-040910.160014,7796
20160319-040910.162631,11229
20160319-040910.164010,9868
20160319-040910.165385,8507
20160319-040910.168011,11832
20160319-040910.170631,12443
20160319-040910.172011,11112
20160319-040910.174629,8351
20160319-040910.176007,4977
20160319-040910.178633,4483
20160319-040910.180016,8554
20160319-040910.182633,11294
20160319-040910.184010,9480
20160319-040910.186633,8816
20160319-040910.188019,12241
20160319-040910.190638,12288
20160319-040910.192015,10835
20160319-040910.194637,7811
20160319-040910.196008,4659
20160319-040910.198637,4874
20160319-040910.201278,9248
20160319-040910.202643,11276
20160319-040910.205275,9092
20160319-040910.206636,9260
20160319-040910.208021,12529
20160319-040910.210634,12123
20160319-040910.213266,10492
20160319-040910.214627,7299
20160319-040910.217267,4377
20160319-040910.218643,5365
20160319-040910.221284,9892
20160319-040910.222636,11162
20160319-040910.225273,8722
20160319-040910.226639,9827
20160319-040910.229277,12690
20160319-040910.230645,11914
20160319-040910.233275,10159
20160319-040910.234637,6726
20160319-040910.237273,4218
20160319-040910.239904,5962
20160319-040910.241277,10439
20160319-040910.243909,10891
20160319-040910.245278,8507
20160319-040910.246635,10409
20160319-040910.249278,12746
20160319-040910.250642,11744
20160319-040910.253277,9715
20160319-040910.255903,6256
20160319-040910.257276,4118
20160319-040910.259911,6644
20160319-040910.261292,10871
20160319-040910.263910,10574
20160319-040910.265285,8431
20160319-040910.267958,11021
20160319-040910.269287,12687
20160319-040910.271914,11588
20160319-040910.273285,9225
20160319-040910.275918,5768
20160319-040910.277286,4171
20160319-040910.279912,7396
20160319-040910.282533,11159
20160319-040910.283912,10239
20160319-040910.286525,8443
20160319-040910.287956,11579
20160319-040910.289325,12608
20160319-040910.291923,11332
20160319-040910.294532,8757
20160319-040910.295913,5332
20160319-040910.298536,4336
20160319-040910.299912,8131
20160319-040910.302532,11329
20160319-040910.303915,9824
20160319-040910.306527,8654
20160319-040910.307971,12052
20160319-040910.310515,12458
20160319-040910.311878,11088
20160319-040910.314504,8246
20160319-040910.315871,4894
20160319-040910.318509,4674
20160319-040910.319882,8863
20160319-040910.322500,11353
20160319-040910.325129,9421
20160319-040910.326515,8986
20160319-040910.329141,12423
20160319-040910.330511,12302
20160319-040910.331882,10783
20160319-040910.334504,7672
20160319-040910.337131,4606
20160319-040910.338514,5056
20160319-040910.341132,9557
20160319-040910.342511,11309
20160319-040910.345135,9019
20160319-040910.346508,9501
20160319-040910.349139,12652
